Node,Destination,Lifetime_Start,Lifetime_End,Duration
node[38],10.0.26.190,30.550900,49.038900,18.488000
node[119],10.0.26.190,30.550900,41.261400,10.710500
node[250],10.0.26.190,30.550900,47.406500,16.855600
node[75],10.0.26.190,30.550900,36.184600,5.633700
node[179],10.0.69.222,30.564300,39.313900,8.749600
node[71],10.0.69.222,30.564300,37.612400,7.048100
node[275],10.0.69.222,30.564300,35.821500,5.257200
node[275],10.0.69.222,44.566600,86.147400,41.580800
node[183],10.0.69.222,30.564300,100.123000,69.558700
node[228],10.0.69.222,30.564300,44.818600,14.254300
node[204],10.0.69.222,30.564300,35.821500,5.257200
node[204],10.0.69.222,62.375700,86.147400,23.771700
node[59],10.0.69.222,30.564300,100.123000,69.558700
node[10],10.0.69.222,30.564300,36.971900,6.407600
node[170],10.0.69.222,30.564300,32.564300,2.000000
node[170],10.0.69.222,58.866200,86.147400,27.281200
node[106],10.0.69.222,30.564300,54.802300,24.238000
node[61],10.0.42.165,30.567600,139.993000,109.425400
node[171],10.0.42.165,30.567600,50.509600,19.942000
node[109],10.0.42.165,30.567600,41.643400,11.075800
node[25],10.0.42.165,30.567600,50.509600,19.942000
node[3],10.0.42.165,30.567600,50.509600,19.942000
node[160],10.0.42.165,30.567600,50.509600,19.942000
node[289],10.0.42.165,30.567600,50.509600,19.942000
node[155],10.0.68.64,30.586100,80.406600,49.820500
node[142],10.0.68.64,30.586100,46.556500,15.970400
node[151],10.0.68.64,30.586100,36.193400,5.607300
node[276],10.0.68.64,30.586100,56.133700,25.547600
