Node,Destination,Lifetime_Start,Lifetime_End,Duration
node[70],10.0.1.104,31.521900,40.428800,8.906900
node[14],10.0.1.104,31.521900,40.428800,8.906900
node[35],10.0.1.104,31.521900,40.428800,8.906900
node[35],10.0.1.104,62.947700,65.428600,2.480900
node[87],10.0.13.68,31.570700,35.356800,3.786100
node[54],10.0.13.68,31.570700,35.356800,3.786100
node[25],10.0.13.68,31.570700,35.356800,3.786100
node[53],10.0.0.153,31.586600,43.318500,11.731900
node[43],10.0.0.153,31.586600,43.318500,11.731900
node[98],10.0.0.153,31.586600,41.555500,9.968900
node[93],10.0.0.153,31.586600,43.318500,11.731900
node[40],10.0.19.188,31.603100,43.312800,11.709700
node[64],10.0.19.188,31.603100,43.312800,11.709700
node[63],10.0.19.188,31.603100,43.312800,11.709700
node[44],10.0.19.188,31.603100,43.312800,11.709700
node[8],10.0.19.188,31.603100,43.312800,11.709700
node[70],10.0.19.188,31.603100,43.312800,11.709700
node[10],10.0.19.188,31.603100,43.312800,11.709700
node[35],10.0.19.188,31.603100,43.312800,11.709700
node[23],10.0.19.188,31.603100,43.312800,11.709700
node[93],10.0.19.188,31.603100,33.603100,2.000000
node[11],10.0.19.188,31.603100,43.312800,11.709700
node[22],10.0.19.188,31.603100,43.312800,11.709700
node[72],10.0.11.28,31.631800,43.312600,11.680800
node[64],10.0.11.28,31.631800,43.312600,11.680800
node[63],10.0.11.28,31.631800,43.312600,11.680800
node[44],10.0.11.28,31.631800,43.312600,11.680800
node[8],10.0.11.28,31.631800,43.312600,11.680800
node[70],10.0.11.28,31.631800,43.312600,11.680800
node[10],10.0.11.28,31.631800,43.312600,11.680800
node[23],10.0.11.28,31.631800,40.906900,9.275100
node[93],10.0.11.28,31.631800,35.509100,3.877300
node[35],10.0.11.28,31.631800,40.906900,9.275100
node[22],10.0.11.28,31.631800,40.906900,9.275100
node[11],10.0.11.28,31.631800,40.906900,9.275100
node[98],10.0.11.28,31.631800,33.631800,2.000000
node[98],10.0.11.28,50.309700,51.309700,1.000000
node[11],10.0.4.26,31.634500,43.313300,11.678800
node[35],10.0.4.26,31.634500,40.429700,8.795200
node[96],10.0.4.26,31.634500,43.313300,11.678800
node[70],10.0.4.26,31.634500,43.313300,11.678800
node[10],10.0.4.26,31.634500,40.429700,8.795200
node[103],10.0.4.26,31.634500,40.429700,8.795200
node[4],10.0.4.26,31.634500,43.313300,11.678800
node[64],10.0.4.26,31.634500,40.429700,8.795200
node[86],10.0.8.106,31.666000,35.352200,3.686200
node[86],10.0.8.106,107.190000,117.601000,10.411000
node[80],10.0.8.106,31.666000,35.352200,3.686200
node[80],10.0.8.106,107.190000,117.601000,10.411000
node[3],10.0.8.106,31.666000,35.352200,3.686200
node[67],10.0.8.106,31.666000,35.352200,3.686200
node[77],10.0.8.106,31.666000,33.915800,2.249800
node[77],10.0.8.106,108.805000,117.601000,8.796000
node[92],10.0.8.106,31.666000,35.352200,3.686200
node[72],10.0.17.148,31.673600,43.314600,11.641000
node[40],10.0.17.148,31.673600,43.314600,11.641000
node[63],10.0.17.148,31.673600,43.314600,11.641000
node[70],10.0.17.148,31.673600,43.314600,11.641000
node[44],10.0.17.148,31.673600,43.314600,11.641000
node[35],10.0.17.148,31.673600,43.314600,11.641000
node[10],10.0.17.148,31.673600,43.314600,11.641000
node[8],10.0.17.148,31.673600,43.314600,11.641000
node[11],10.0.17.148,31.673600,43.314600,11.641000
node[23],10.0.17.148,31.673600,43.314600,11.641000
node[14],10.0.17.148,31.673600,43.314600,11.641000
node[93],10.0.17.148,31.673600,33.673600,2.000000
node[22],10.0.17.148,31.673600,33.673600,2.000000
node[22],10.0.17.148,45.070900,46.903200,1.832300
node[1],10.0.14.157,31.678800,43.321500,11.642700
node[43],10.0.14.157,31.678800,43.321500,11.642700
node[98],10.0.14.157,31.678800,43.321500,11.642700
node[93],10.0.14.157,31.678800,43.321500,11.642700
node[51],10.0.8.175,31.693500,35.350700,3.657200
node[75],10.0.8.175,31.693500,35.350700,3.657200
node[92],10.0.8.175,31.693500,35.350700,3.657200
node[67],10.0.8.175,31.693500,35.350700,3.657200
node[62],10.0.8.175,31.693500,35.350700,3.657200
node[3],10.0.8.175,31.693500,34.554100,2.860600
node[48],10.0.23.199,31.738200,34.554600,2.816400
node[85],10.0.10.77,31.750900,43.320700,11.569800
node[6],10.0.10.77,31.750900,41.556100,9.805200
node[49],10.0.10.77,31.750900,43.320700,11.569800
node[71],10.0.10.77,31.750900,41.556100,9.805200
node[97],10.0.10.77,31.750900,35.535200,3.784300
node[74],10.0.10.77,31.750900,41.556100,9.805200
node[58],10.0.10.77,31.750900,41.556100,9.805200
rsu[0],10.0.28.23,31.763000,41.545600,9.782600
node[14],10.0.28.23,31.763000,41.545600,9.782600
node[96],10.0.28.23,31.763000,41.545600,9.782600
node[11],10.0.28.23,31.763000,41.545600,9.782600
node[35],10.0.28.23,31.763000,35.385900,3.622900
node[100],10.0.21.159,31.821400,41.554900,9.733500
node[76],10.0.16.197,31.825100,35.347400,3.522300
node[25],10.0.16.197,31.825100,35.347400,3.522300
node[3],10.0.16.197,31.825100,35.347400,3.522300
node[54],10.0.16.197,31.825100,35.347400,3.522300
node[67],10.0.16.197,31.825100,35.347400,3.522300
node[67],10.0.16.197,48.098500,53.538500,5.440000
node[67],10.0.16.197,87.107000,88.428600,1.321600
node[80],10.0.16.197,31.825100,35.347400,3.522300
node[80],10.0.16.197,132.311000,135.975000,3.664000
node[46],10.0.16.197,31.825100,35.347400,3.522300
node[46],10.0.16.197,48.098500,50.754100,2.655600
node[31],10.0.14.19,31.826100,35.350000,3.523900
node[75],10.0.14.19,31.826100,35.350000,3.523900
node[92],10.0.14.19,31.826100,35.350000,3.523900
node[67],10.0.14.19,31.826100,35.350000,3.523900
node[62],10.0.14.19,31.826100,35.350000,3.523900
node[3],10.0.14.19,31.826100,35.350000,3.523900
node[100],10.0.3.213,31.827200,43.739500,11.912300
node[88],10.0.11.97,31.832400,43.322000,11.489600
node[60],10.0.11.97,31.832400,38.932500,7.100100
node[58],10.0.11.97,31.832400,35.552400,3.720000
node[22],10.0.11.97,31.832400,33.832400,2.000000
node[89],10.0.11.97,31.832400,33.832400,2.000000
node[84],10.0.26.121,31.860000,43.325700,11.465700
node[49],10.0.26.121,31.860000,40.821000,8.961000
node[82],10.0.26.121,31.860000,42.621000,10.761000
node[37],10.0.26.121,31.860000,35.673900,3.813900
node[74],10.0.26.121,31.860000,42.621000,10.761000
node[45],10.0.26.121,31.860000,43.325800,11.465800
node[73],10.0.26.121,31.860000,42.621000,10.761000
node[85],10.0.26.121,31.860000,37.375800,5.515800
node[6],10.0.26.121,31.860000,33.860000,2.000000
node[6],10.0.15.246,31.976800,41.555300,9.578500
node[89],10.0.15.246,31.976800,41.555300,9.578500
node[71],10.0.15.246,31.976800,41.555300,9.578500
node[88],10.0.15.246,31.976800,41.555300,9.578500
node[41],10.0.15.246,31.976800,35.675700,3.698900
node[85],10.0.15.246,31.976800,41.555300,9.578500
node[85],10.0.15.246,61.212800,62.212800,1.000000
node[37],10.0.15.246,31.976800,41.555300,9.578500
node[8],10.0.15.246,31.976800,41.555300,9.578500
node[37],10.0.23.61,32.041600,43.322400,11.280800
node[6],10.0.23.61,32.041600,43.322400,11.280800
node[71],10.0.23.61,32.041600,41.555700,9.514100
node[49],10.0.23.61,32.041600,43.322400,11.280800
node[74],10.0.23.61,32.041600,43.322400,11.280800
