Node,Destination,Lifetime_Start,Lifetime_End,Duration
node[271],10.0.57.120,30.518800,44.354400,13.835600
node[33],10.0.57.120,30.518800,46.424700,15.905900
node[5],10.0.57.120,30.518800,55.909900,25.391100
node[152],10.0.57.120,30.518800,53.907600,23.388800
node[237],10.0.57.120,30.518800,35.888300,5.369500
node[102],10.0.67.44,30.531600,41.308000,10.776400
node[202],10.0.67.44,30.531600,37.896300,7.364700
node[202],10.0.67.44,95.816400,100.858000,5.041600
node[265],10.0.67.44,30.531600,54.424000,23.892400
node[130],10.0.67.44,30.531600,43.113900,12.582300
rsu[0],10.0.67.44,30.531600,43.113900,12.582300
node[179],10.0.74.115,30.537700,53.826500,23.288800
node[71],10.0.74.115,30.537700,44.975800,14.438100
node[258],10.0.74.115,30.537700,35.920600,5.382900
node[204],10.0.74.115,30.537700,35.920600,5.382900
node[204],10.0.74.115,58.022300,68.934200,10.911900
node[170],10.0.74.115,30.537700,32.537700,2.000000
node[170],10.0.74.115,56.213800,68.934200,12.720400
node[10],10.0.74.115,30.537700,39.399400,8.861700
node[106],10.0.74.115,30.537700,53.826500,23.288800
node[179],10.0.69.222,30.564300,39.326500,8.762200
node[71],10.0.69.222,30.564300,37.616000,7.051700
node[275],10.0.69.222,30.564300,35.844400,5.280100
node[183],10.0.69.222,30.564300,68.512900,37.948600
node[228],10.0.69.222,30.564300,44.827200,14.262900
node[204],10.0.69.222,30.564300,35.844400,5.280100
node[204],10.0.69.222,62.955100,68.512900,5.557800
node[59],10.0.69.222,30.564300,68.512900,37.948600
node[10],10.0.69.222,30.564300,34.242600,3.678300
node[170],10.0.69.222,30.564300,32.564300,2.000000
node[170],10.0.69.222,57.816300,68.512900,10.696600
node[106],10.0.69.222,30.564300,51.847200,21.282900
node[155],10.0.68.64,30.586100,80.126400,49.540300
node[142],10.0.68.64,30.586100,44.345100,13.759000
node[151],10.0.68.64,30.586100,36.060200,5.474100
node[276],10.0.68.64,30.586100,74.907600,44.321500
node[221],10.0.68.64,30.586100,44.345100,13.759000
node[281],10.0.68.64,30.586100,50.343200,19.757100
node[252],10.0.42.27,30.587800,79.977800,49.390000
node[142],10.0.42.27,30.587800,43.544100,12.956300
node[221],10.0.42.27,30.587800,43.544100,12.956300
node[281],10.0.42.27,30.587800,48.476800,17.889000
node[276],10.0.42.27,30.587800,57.942900,27.355100
node[151],10.0.42.27,30.587800,34.903600,4.315800
node[95],10.0.42.27,30.587800,34.903600,4.315800
node[243],10.0.42.27,30.587800,51.843600,21.255800
node[260],10.0.42.27,30.587800,32.587800,2.000000
node[38],10.0.4.233,30.597700,37.320100,6.722400
node[250],10.0.4.233,30.597700,37.320100,6.722400
node[151],10.0.4.233,30.597700,32.597700,2.000000
node[212],10.0.73.95,30.615000,39.618300,9.003300
node[33],10.0.73.95,30.615000,39.618300,9.003300
node[33],10.0.73.95,69.758500,82.559600,12.801100
node[5],10.0.73.95,30.615000,39.618300,9.003300
node[152],10.0.73.95,30.615000,39.618300,9.003300
node[237],10.0.73.95,30.615000,51.912400,21.297400
node[130],10.0.69.84,30.615800,42.579400,11.963600
node[282],10.0.69.84,30.615800,37.498200,6.882400
node[265],10.0.69.84,30.615800,42.579400,11.963600
rsu[0],10.0.69.84,30.615800,37.498200,6.882400
node[96],10.0.69.84,30.615800,32.615800,2.000000
node[254],10.0.2.55,30.639500,50.443900,19.804400
node[125],10.0.2.55,30.639500,48.655300,18.015800
node[95],10.0.2.55,30.639500,56.547600,25.908100
node[95],10.0.2.55,106.595000,117.622000,11.027000
node[260],10.0.2.55,30.639500,35.550100,4.910600
node[188],10.0.2.55,30.639500,50.443900,19.804400
node[169],10.0.2.55,30.639500,45.310600,14.671100
node[169],10.0.2.55,74.177300,79.556900,5.379600
node[56],10.0.2.55,30.639500,95.687200,65.047700
node[13],10.0.2.55,30.639500,66.568100,35.928600
node[50],10.0.2.55,30.639500,41.129100,10.489600
node[120],10.0.74.253,30.654300,46.796900,16.142600
node[267],10.0.74.253,30.654300,36.092000,5.437700
node[83],10.0.74.253,30.654300,66.725700,36.071400
node[184],10.0.74.253,30.654300,108.448000,77.793700
node[251],10.0.74.253,30.654300,74.527300,43.873000
node[94],10.0.74.253,30.654300,72.783100,42.128800
node[257],10.0.74.253,30.654300,36.092000,5.437700
node[136],10.0.74.253,30.654300,39.746200,9.091900
node[244],10.0.74.253,30.654300,68.488800,37.834500
node[81],10.0.73.233,30.655500,68.377800,37.722300
node[78],10.0.73.233,30.655500,34.311400,3.655900
node[163],10.0.73.233,30.655500,68.377800,37.722300
node[65],10.0.73.233,30.655500,41.490300,10.834800
node[108],10.0.73.233,30.655500,68.377800,37.722300
node[293],10.0.73.233,30.655500,46.554700,15.899200
node[112],10.0.73.233,30.655500,34.311400,3.655900
node[231],10.0.73.233,30.655500,36.220900,5.565400
node[127],10.0.73.233,30.655500,44.974900,14.319400
node[127],10.0.73.233,60.903300,68.377800,7.474500
node[83],10.0.32.172,30.671300,40.543000,9.871700
node[184],10.0.32.172,30.671300,40.543000,9.871700
node[94],10.0.32.172,30.671300,40.543000,9.871700
node[277],10.0.32.172,30.671300,40.543000,9.871700
node[136],10.0.32.172,30.671300,40.543000,9.871700
node[168],10.0.32.172,30.671300,40.543000,9.871700
node[69],10.0.32.172,30.671300,40.543000,9.871700
node[244],10.0.32.172,30.671300,40.543000,9.871700
node[257],10.0.32.172,30.671300,40.543000,9.871700
node[267],10.0.32.172,30.671300,40.543000,9.871700
node[263],10.0.3.75,30.680400,38.195700,7.515300
node[14],10.0.3.75,30.680400,44.858400,14.178000
node[64],10.0.3.75,30.680400,39.951300,9.270900
node[238],10.0.3.75,30.680400,41.592400,10.912000
node[79],10.0.3.75,30.680400,41.592400,10.912000
node[70],10.0.3.75,30.680400,34.590900,3.910500
node[39],10.0.3.75,30.680400,32.680400,2.000000
node[181],10.0.3.75,30.680400,44.858400,14.178000
node[106],10.0.3.75,30.680400,32.680400,2.000000
node[239],10.0.3.75,30.680400,34.590900,3.910500
node[10],10.0.3.75,30.680400,32.680400,2.000000
node[10],10.0.3.75,74.917800,83.917800,9.000000
node[232],10.0.3.75,30.680400,48.462200,17.781800
node[282],10.0.3.75,30.680400,41.592400,10.912000
node[130],10.0.71.193,30.681800,71.662500,40.980700
node[102],10.0.71.193,30.681800,36.037100,5.355300
rsu[0],10.0.71.193,30.681800,44.530400,13.848600
node[248],10.0.71.193,30.681800,55.908000,25.226200
node[282],10.0.71.193,30.681800,44.530400,13.848600
node[256],10.0.71.193,30.681800,44.530400,13.848600
node[202],10.0.71.193,30.681800,32.681800,2.000000
node[130],10.0.76.86,30.685600,41.141000,10.455400
node[256],10.0.76.86,30.685600,37.775900,7.090300
node[265],10.0.76.86,30.685600,47.604800,16.919200
node[96],10.0.76.86,30.685600,37.775900,7.090300
node[14],10.0.76.86,30.685600,34.410300,3.724700
node[263],10.0.76.86,30.685600,41.141000,10.455400
node[102],10.0.76.86,30.685600,41.141000,10.455400
node[11],10.0.76.86,30.685600,41.141000,10.455400
node[169],10.0.51.0,30.688800,43.545200,12.856400
node[56],10.0.51.0,30.688800,48.882900,18.194100
node[103],10.0.51.0,30.688800,119.216000,88.527200
node[50],10.0.51.0,30.688800,56.147100,25.458300
node[13],10.0.51.0,30.688800,50.666500,19.977700
